url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GG-Butter-Co/1S00PEFPI?fairCode=foodexpopro&locale=en,,Malaysia,,,,,,,Christabelle Ellron,,"Lot 205, No.10, Lorong Ria 1, Taman Ria, 88300, Kota Kinabalu, Sabah, Malaysia",Malaysia
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HISTRADE-Inc-/1S00PD6PR?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,Alcoholic Beverages,,,,,Mr Ju Kwang Jeong,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HaeCheongJeong-Co-Ltd-/1S00PDT6P?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,ChangSook Lee,CEO,"2nd Floor, 57-17, Ungcheonsandan 2-gil, Ungcheon-dup, Boryeong-si, Chungcheongnam-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Haedeulnyeok-Agricultural-Cooperative-Corporation/1S00PDRMF?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Li Na,,"1360-16 Goindol-daero, Gosu-myeon, Gochang-gun, Jeonbuk-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Xin-Food-Sdn-Bhd/1S00ORW8G?fairCode=foodexpopro&locale=en,Distributor,Malaysia,,Food,,,,,Miss Cherry Ding,,"1st Flr, Lot 3, Lorong Buah Sukun 1 SEDCO Light Industrial, Jalan Tuaran Inanam Kota Kinabalu, Sabah Malaysia",Malaysia
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Honghe-Longyuan-Winery-Co-Ltd-/1S00PDYY8?fairCode=foodexpopro&locale=en,,Chinese Mainland View details Factories & Facilities,,,,,,,Mr YuanFei Li,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HyeseongCorporation-anagricultural-corporation/1S00PD8AY?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Mrs na young kwon,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JCOR/1S00PD83J?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Ms Jeong Hwa Lee,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kimanis-Food-Industries-Sdn-Bhd/1S00PEFOL?fairCode=foodexpopro&locale=en,,Malaysia,,,,,,,Elayna Edmond,Export Executive,"BANGUNAN UNIANG HSK II LIGHT INDUSTRIAL CENTRE, BATU 5 JALAN BUNDUSAN",Malaysia
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Korea-sweet-persimmon-export-Inc-/1S00PD61R?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Miss SOYUN PARK,,,"Korea, Republic Of"
